"Title","Label","Type","Area","Pattern","Price","Addr","info","Tel","PC","Mobile","Enhance","Time","href"
"[松山線開通]南京三民捷運站，漫步8分鐘","屋主直租近捷運隨時可遷入","獨立套房","松山區","獨立套房6坪4F/5F公寓","14,000元/月","松山區八德路四段106巷","屋主:莊先生___(仲介勿擾)2007年註冊591","0930-253-311","9","16","Normal","7月27日","https://rent.591.com.tw/rent-detail-11202611.html"
"交通便利.環境幽雅.優質套房","近捷運隨時可遷入有陽台免管理費","獨立套房","松山區","獨立套房6坪頂層加蓋/4F公寓","9,000元/月","松山區敦化北路145巷17號","仲介:葉小姐___經紀業:頂新不動產有限公司","0933-022-341","29","77","Normal","7月27日","https://rent.591.com.tw/rent-detail-11201084.html"
"臨近通化街夜市全新裝演漂亮套房","屋主直租近捷運隨時可遷入有陽台","獨立套房","大安區","獨立套房8坪2F/3F公寓","13,500元/月","大安區通化街","屋主:陳小姐___(仲介勿擾)2012年註冊591","0918-852-286","13","24","Normal","7月26日","https://rent.591.com.tw/rent-detail-11195636.html"
"鄰近師大商圈，泰順公園旁","近捷運隨時可遷入","獨立套房","大安區","獨立套房7坪2F/4F公寓","12,000元/月","大安區溫州街18巷15號","代理人:林先生___2008年註冊591","0952-433-567","12","25","Normal","7月24日","https://rent.591.com.tw/rent-detail-11189609.html"
"台北市東區雙捷運眺101大/小套房","屋主直租近捷運隨時可遷入可開伙有陽台南北通透","獨立套房","松山區","獨立套房7坪5F/5F公寓","11,000元/月","松山區八德路三段12巷","屋主:林小姐___(仲介勿擾)2016年註冊591","0933498611","25","52","Normal","7月24日","https://rent.591.com.tw/rent-detail-11187977.html"
"近台大、台科大(適學生)小套房即可入住","屋主直租隨時可遷入","獨立套房","大安區","獨立套房4坪2F/2F透天厝","9,000元/月","大安區基隆路三段155巷","屋主:洪先生___(仲介勿擾)2018年註冊591","0933-127-676","40","83","Normal","7月23日","https://rent.591.com.tw/rent-detail-11182981.html"
"鄰近師大夜市、交通便利、生活機能佳","屋主直租近捷運隨時可遷入可開伙","獨立套房","大安區","獨立套房8坪4F/4F公寓","13,000元/月","大安區師大路135巷","屋主:吳小姐___(仲介勿擾)2008年註冊591","0955-188-898","13","26","Normal","7月19日","https://rent.591.com.tw/rent-detail-11168217.html"
"師大永康五星時尚套房","屋主直租近捷運隨時可遷入","分租套房","大安區","分租套房8坪4F/4F公寓","13,800元/月","大安區永康街8巷","屋主:李小姐___(仲介勿擾)2011年註冊591","0900-460-988","44","126","黄金曝光","7月30日","https://rent.591.com.tw/rent-detail-11218046.html"
"共生公寓咖啡館ShareHouse合租","近捷運拎包入住隨時可遷入可開伙有陽台","分租套房","松山區","分租套房13坪2F/5F公寓","13,990元/月","松山區民生東路四段80巷","代理人:陳先生___2009年註冊591","0986-851-077轉1506056","58","103","黄金曝光","7月30日","https://rent.591.com.tw/rent-detail-11215415.html"
"鄰光全新裝修採光套房出租","屋主直租近捷運拎包入住隨時可遷入可開伙","分租套房","大安區","分租套房5坪5F/5F公寓","11,500元/月","大安區和平東路三段406巷","屋主:陳小姐___(仲介勿擾)2018年註冊591","0986-851-077轉1506230","72","177","黄金曝光","8月6日","https://rent.591.com.tw/rent-detail-11251257.html"
"師大永康五星時尚套房","屋主直租近捷運隨時可遷入","分租套房","大安區","分租套房7坪4F/4F公寓","13,800元/月","大安區永康街8巷","屋主:李小姐___(仲介勿擾)2011年註冊591","0900-460-988","56","66","黄金曝光","7月30日","https://rent.591.com.tw/rent-detail-11218035.html"
"台大師大優質頂級麗緻套房","屋主直租近捷運隨時可遷入","分租套房","大安區","分租套房6坪4F/4F公寓","12,500元/月","大安區羅斯福路三段333巷","屋主:李小姐___(仲介勿擾)2011年註冊591","0900-460-988","27","75","黄金曝光","7月22日","https://rent.591.com.tw/rent-detail-11181008.html"
"東區頂好商圈大套房多種房型","屋主直租近捷運隨時可遷入可開伙","分租套房","大安區","分租套房9坪4F/5F公寓","15,000元/月","大安區敦化南路160巷","屋主:孫先生___(仲介勿擾)2013年註冊591","0920-266-365","19","42","黄金曝光","7月29日","https://rent.591.com.tw/rent-detail-11210852.html"
"台北科技大學-不收取服務費","近捷運新上架隨時可遷入有陽台免服務費","分租套房","大安區","分租套房6坪5F/5F公寓","12,000元/月","大安區八德路二段10巷41號","仲介:蔡小姐___經紀業:僑茂商仲","0910-949-467","15","46","黄金曝光","1天","https://rent.591.com.tw/rent-detail-11292229.html"
"1F超優質套房~通化靜巷~生活機能方便","屋主直租近捷運隨時可遷入","分租套房","大安區","分租套房4.5坪1F/3F透天厝","9,000元/月","大安區臨江街118巷","屋主:張太太___(仲介勿擾)2012年註冊591","0916-101-531","32","120","黄金曝光","7月31日","https://rent.591.com.tw/rent-detail-6734176.html"
"近*松山文創*大巨蛋*松山線捷運*","屋主直租近捷運新上架隨時可遷入有陽台","分租套房","松山區","分租套房6.5坪5F/5F公寓","13,500元/月","松山區八德路四段72巷","屋主:蔡小姐___(仲介勿擾)2014年註冊591","0938-108-598","61","145","黄金曝光","1天","https://rent.591.com.tw/rent-detail-11294667.html"
"近臨江夜市捷運信義安和101世貿","屋主直租近捷運新上架隨時可遷入可開伙","分租套房","大安區","分租套房3坪4F/5F公寓","9,300元/月","大安區通化街101巷","屋主:胡小姐___(仲介勿擾)2013年註冊591","0920-055-567","35","99","黄金曝光","5天","https://rent.591.com.tw/rent-detail-11277260.html"
"古亭5號出口步行1分鐘靜巷裝潢新高性價比","屋主直租近捷運隨時可遷入有陽台","分租套房","大安區","分租套房6坪4F/4F公寓","12,000元/月","大安區和平東路一段11巷","屋主:陳小姐___(仲介勿擾)2016年註冊591","0958-202-543","25","57","黄金曝光","7月25日","https://rent.591.com.tw/rent-detail-11187604.html"
"2樓：優質套房，通化街靜巷，生活機能方便","屋主直租近捷運隨時可遷入","分租套房","大安區","分租套房4.5坪2F/4F透天厝","8,600元/月","大安區臨江街118巷","屋主:張媽媽___2012年註冊591","0916-101-531","39","100","黄金曝光","7月24日","https://rent.591.com.tw/rent-detail-11188993.html"
"套房出租~限女性單身~近古亭捷運站~","近捷運隨時可遷入有陽台","分租套房","大安區","分租套房8坪1F/4F公寓","11,000元/月","大安區羅斯福路三段17巷","代理人:徐先生___2015年註冊591","0961-123-964","21","67","黄金曝光","8月9日","https://rent.591.com.tw/rent-detail-11263434.html"
"步行三分鐘直達六張犁捷運站經典套房","屋主直租近捷運隨時可遷入有陽台","分租套房","大安區","分租套房6坪3F/4F公寓","12,000元/月","大安區樂業街65巷24號","屋主:岳先生___2014年註冊591","0986-988-889","29","71","黄金曝光","8月3日","https://rent.591.com.tw/rent-detail-11234503.html"
"限女性.東區時尚商圈旁.全天警衛保全","",,"大安區-復興南路一段","分租套房   |  6坪   |  樓層：6/12","14,500 元/月","大安區-復興南路一段","仲介黃先生/10小時內更新/11人瀏覽","","仲介黃先生/10小時內更新/11人瀏覽","仲介黃先生/10小時內更新/11人瀏覽","黄金曝光","仲介黃先生/10小時內更新/11人瀏覽","https://rent.591.com.tw/rent-detail-11296843.html"
"信義分租套房A(Hr21001E)","近捷運隨時可遷入可開伙","分租套房","大安區","分租套房5坪5F/5F公寓","12,000元/月","大安區信義路四段265巷","仲介:吳小姐___經紀業:德寶地產股份有限公司","0918-295-251","14","37","黄金曝光","8月5日","https://rent.591.com.tw/rent-detail-11245537.html"
"近捷運南京三民站/舒適小套房","近捷運隨時可遷入","分租套房","松山區","分租套房6坪2F/3F公寓","14,500元/月","松山區南京東路五段291巷","仲介:周先生___經紀業:久窩物業管理顧問有限公司","0937-966-844","6","19","黄金曝光","8月5日","https://rent.591.com.tw/rent-detail-11247944.html"
"師大走路一分鐘,生活機能齊全又安靜","屋主直租近捷運新上架隨時可遷入","分租套房","大安區","分租套房6坪5F/5F公寓","8,500元/月","大安區泰順街2巷","屋主:胡小姐___(仲介勿擾)2008年註冊591","0986-851-077轉1507738","24","62","VIP","5天","https://rent.591.com.tw/rent-detail-11275382.html"
"台北市杭州南路二段靜巷套房出租","屋主直租近捷運隨時可遷入","分租套房","大安區","分租套房5坪5F/5F別墅","9,000元/月","大安區杭州南路二段65巷","屋主:黄先生___(仲介勿擾)2008年註冊591","0937-891-801","19","19","VIP","7月23日","https://rent.591.com.tw/rent-detail-11185891.html"
"飯店式套房出租，近台灣、師範大學!","屋主直租近捷運新上架隨時可遷入","分租套房","大安區","分租套房5坪3F/4F公寓","10,000元/月","大安區泰順街16巷","屋主:林太太___(仲介勿擾)2008年註冊591","0939-061-788","28","47","VIP","3天","https://rent.591.com.tw/rent-detail-11288219.html"
"頂好商圈分租套房近SOGO微風","屋主直租近捷運隨時可遷入可養寵物","分租套房","大安區","分租套房8坪4F/4F公寓","14,000元/月","大安區敦化南路一段160巷","屋主:鍾先生___(仲介勿擾)2010年註冊591","0932-306-577","8","22","VIP","8月3日","https://rent.591.com.tw/rent-detail-11235884.html"
"公館/台大/台科大旁,大坪數套房","屋主直租隨時可遷入","分租套房","大安區","分租套房7坪1F/1F透天厝","12,000元/月","大安區基隆路三段155巷","屋主:王先生___(仲介勿擾)2016年註冊591","0939-567-996","13","25","VIP","8月6日","https://rent.591.com.tw/rent-detail-11219127.html"
"敦化套房（近捷運六張犁/科技大樓站）","屋主直租近捷運新上架隨時可遷入","分租套房","大安區","分租套房5坪2F/4F公寓","11,800元/月","大安區敦化南路二段172巷","屋主:林先生___(仲介勿擾)2015年註冊591","0928-282-538","18","30","VIP","3天","https://rent.591.com.tw/rent-detail-11287921.html"
"優美裝潢工作室","屋主直租近捷運隨時可遷入有陽台","分租套房","大安區","分租套房8坪2F/5F電梯大樓","15,000元/月","大安區仁愛路四段","屋主:陳小姐___(仲介勿擾)2010年註冊591","0910-382-138","9","12","VIP","8月5日","https://rent.591.com.tw/rent-detail-11246651.html"
"高CP陽台套房125雅房獨立衛浴115K","屋主直租近捷運隨時可遷入有陽台","分租套房","大安區","分租套房6坪4F/5F公寓","12,500元/月","大安區忠孝東路四段216巷33弄18號","屋主:鄭先生___(仲介勿擾)2015年註冊591","0910-158-059","10","17","VIP","8月3日","https://rent.591.com.tw/rent-detail-11233661.html"
"捷運東門站中正紀念堂旁雅靜套房","屋主直租近捷運隨時可遷入可開伙","分租套房","大安區","分租套房5.5坪3F/5F公寓","13,000元/月","大安區信義路二段10巷11弄5號","屋主:周先生___(仲介勿擾)2008年註冊591","0937-660-227","18","20","VIP","8月9日","https://rent.591.com.tw/rent-detail-11266888.html"
"大安區捷運站旁套雅房出租","屋主直租近捷運有電梯隨時可遷入有陽台","分租套房","大安區","分租套房5坪5F/14F電梯大樓","12,000元/月","大安區信義路四段263號","屋主:沈先生___2018年註冊591","0952-052-359","8","14","VIP","7月30日","https://rent.591.com.tw/rent-detail-11218238.html"
"***2樓套房明亮,近捷運交通便***","近捷運新上架隨時可遷入免服務費可短租","分租套房","大安區","分租套房6.4坪2F/4F公寓","11,800元/月","大安區復興南路二段128巷","仲介:葉小姐___經紀業:中庭房屋","0952-157-087","24","51","VIP","1天","https://rent.591.com.tw/rent-detail-11293705.html"
"裝潢風格時尚摩登,環境單純優雅","屋主直租隨時可遷入有陽台","分租套房","松山區","分租套房8坪4F/4F公寓","13,000元/月","松山區撫遠街400巷","屋主:林小姐___(仲介勿擾)2009年註冊591","0955-639-098","15","20","VIP","8月1日","https://rent.591.com.tw/rent-detail-11222791.html"
"南京復興捷運站小巨蛋敦化國中微風南京","屋主直租近捷運隨時可遷入","分租套房","松山區","分租套房7.5坪2F/4F公寓","13,000元/月","松山區南京東路三段256巷","屋主:曾小姐___(仲介勿擾)2012年註冊591","0972-180-877","10","24","VIP","7月25日","https://rent.591.com.tw/rent-detail-11191447.html"
"瑞安溫馨大套房","屋主直租近捷運隨時可遷入有陽台","分租套房","大安區","分租套房6.7坪5F/5F公寓","12,500元/月","大安區瑞安街222巷","屋主:吳小姐___2010年註冊591","0921-190-550","13","25","VIP","8月3日","https://rent.591.com.tw/rent-detail-11233956.html"
"鄰近捷運/生活機能佳/鬧中取靜","屋主直租近捷運隨時可遷入","分租套房","大安區","分租套房5坪2F/4F公寓","11,000元/月","大安區臥龍街195巷","屋主:張小姐___(仲介勿擾)2021年註冊591","0986-851-077轉1504577","11","12","VIP","7月31日","https://rent.591.com.tw/rent-detail-11221204.html"
"臨近敦南金融街小套房","屋主直租近捷運有陽台","分租套房","大安區","分租套房6坪3F/4F公寓","13,500元/月","大安區四維路157號","屋主:林小姐___(仲介勿擾)2011年註冊591","0983-970-719","10","18","VIP","8月5日","https://rent.591.com.tw/rent-detail-11248120.html"
"仁愛林蔭圓環電梯亮麗套房二戶","屋主直租近捷運有電梯隨時可遷入可開伙有陽台","分租套房","大安區","分租套房6坪6F/7F電梯大樓","11,500元/月","大安區仁愛路四段345巷","屋主:王先生___(仲介勿擾)2008年註冊591","0933-448-635","20","33","VIP","7月18日","https://rent.591.com.tw/rent-detail-11160339.html"
"靠近松菸大巨蛋分租套房","屋主直租近捷運新上架有電梯隨時可遷入可開伙","分租套房","松山區","分租套房6坪3F/7F電梯大樓","11,000元/月","松山區光復南路45巷","屋主:林先生___(仲介勿擾)2021年註冊591","0988-891-195","18","37","VIP","2天","https://rent.591.com.tw/rent-detail-11289424.html"
"全新裝潢、捷運大安站、靜巷、採光佳","屋主直租近捷運隨時可遷入有陽台","分租套房","大安區","分租套房5.7坪4F/4F公寓","11,500元/月","大安區瑞安街120巷","屋主:易先生___(仲介勿擾)2013年註冊591","0937-836-017","8","14","VIP","8月9日","https://rent.591.com.tw/rent-detail-11263201.html"
"信義安和捷運站三分鐘.近世貿.全新套房","屋主直租近捷運隨時可遷入可短租","分租套房","大安區","分租套房7坪4F/4F公寓","12,000元/月","大安區文昌街","屋主:劉太太___(仲介勿擾)2009年註冊591","0932-179-726","14","27","VIP","7月29日","https://rent.591.com.tw/rent-detail-11209197.html"
"*光復北*小資族*溫馨電梯套房","近捷運隨時可遷入","分租套房","松山區","分租套房6坪1F/12F電梯大樓","10,000元/月","松山區光復北路","仲介:李小姐___經紀業:喜柿資產管理有限公司","0936-989-109","9","31","VIP","8月5日","https://rent.591.com.tw/rent-detail-11249365.html"
"套房出租鄰近通化街夜市","近捷運隨時可遷入","分租套房","大安區","分租套房5坪5F/5F公寓","9,600元/月","大安區通化街101巷","代理人:楊小姐___2010年註冊591","0906-987-889","10","12","VIP","7月23日","https://rent.591.com.tw/rent-detail-7299394.html"
"可短租台北忠孝復興套房:近北科大.北商","屋主直租近捷運有電梯隨時可遷入可短租","分租套房","大安區","分租套房7坪7F/14F電梯大樓","10,000元/月","大安區忠孝東路三段248巷","屋主:周小姐___(仲介勿擾)2009年註冊591","0925-529-838","18","41","VIP","7月20日","https://rent.591.com.tw/rent-detail-11169716.html"
"忠孝敦化捷運2分鐘獨立陽台洗衣機電梯套房","屋主直租近捷運有電梯隨時可遷入有陽台","分租套房","大安區","分租套房7坪4F/7F電梯大樓","13,800元/月","大安區忠孝東路四段223巷","屋主:吳太太___(仲介勿擾)2008年註冊591","0939-139-129","10","9","VIP","7月23日","https://rent.591.com.tw/rent-detail-11183574.html"
"敦南捷運林蔭靜巷大小套雅房3戶","屋主直租近捷運新上架拎包入住隨時可遷入可開伙","分租套房","大安區","分租套房9坪4F/4F公寓","12,500元/月","大安區敦化南路100巷","屋主:王先生___2008年註冊591","0933-448-635","24","41","VIP","2天","https://rent.591.com.tw/rent-detail-11289140.html"
"師大路精美小套房含衛浴(無炊)","屋主直租近捷運隨時可遷入","分租套房","大安區","分租套房4坪3F/5F公寓","10,500元/月","大安區師大路117巷","屋主:瞿小姐___(仲介勿擾)2011年註冊591","0986-851-077轉1506107","16","38","VIP","8月5日","https://rent.591.com.tw/rent-detail-11246902.html"
"SOGO商圈/北科大/優質地段/視野明亮","屋主直租近捷運有電梯隨時可遷入可開伙有陽台","分租套房","大安區","分租套房6坪12F/14F電梯大樓","13,000元/月","大安區忠孝東路三段","屋主:王小姐___(仲介勿擾)2021年註冊591","0928-613-298","18","25","VIP","7月25日","https://rent.591.com.tw/rent-detail-11189926.html"
"國父紀念館全新裝潢乾濕分離、獨立陽台套房","屋主直租近捷運拎包入住有電梯隨時可遷入可開伙","分租套房","松山區","分租套房3.5坪2F/7F電梯大樓","14,800元/月","松山區市民大道四段","屋主:施先生___(仲介勿擾)2011年註冊591","0986-851-077轉1493122","17","47","VIP","6月18日","https://rent.591.com.tw/rent-detail-9974176.html"
"近捷運美裝潢採光套房","近捷運新上架隨時可遷入","分租套房","大安區","分租套房10坪2F/4F公寓","9,800元/月","大安區泰順街50巷36號","仲介:蔡先生___經紀業:永康地產開發有限公司","0922-234-671","41","125","VIP","2天","https://rent.591.com.tw/rent-detail-11289134.html"
"中正紀念堂旁高CP套房，划算選擇不看可惜","屋主直租近捷運隨時可遷入可開伙可短租","分租套房","大安區","分租套房6坪5F/5F公寓","8,500元/月","大安區信義路二段44巷","屋主:周先生___(仲介勿擾)2016年註冊591","0920-039-032","28","92","VIP","7月25日","https://rent.591.com.tw/rent-detail-11191808.html"
"減輕疫情負擔、首3個月/月租金8折","屋主直租隨時可遷入有陽台","分租套房","松山區","分租套房7坪4F/4F公寓","11,000元/月","松山區撫遠街389巷","屋主:潘先生___(仲介勿擾)2013年註冊591","0966-386-038","17","29","VIP","6天","https://rent.591.com.tw/rent-detail-11270993.html"
"捷運南京三民站附近明亮套房","屋主直租近捷運新上架隨時可遷入有陽台","分租套房","松山區","分租套房7坪5F/5F公寓","11,500元/月","松山區南京東路五段291巷","屋主:余小姐___(仲介勿擾)2007年註冊591","0920-140-362","25","79","VIP","2天","https://rent.591.com.tw/rent-detail-11291881.html"
"師大路分租套房","屋主直租近捷運隨時可遷入","分租套房","大安區","分租套房8坪3F/5F公寓","9,000元/月","大安區雲和街72巷","屋主:江先生___(仲介勿擾)2018年註冊591","0928-503-675","29","58","VIP","6天","https://rent.591.com.tw/rent-detail-10382747.html"
"近捷運.101安靜優值套房(新裝璜)","屋主直租近捷運隨時可遷入有陽台","分租套房","大安區","分租套房8坪1F/4F透天厝","10,000元/月","大安區通化街39巷","屋主:簡小姐___(仲介勿擾)2008年註冊591","0926-246-637","18","80","VIP","7月28日","https://rent.591.com.tw/rent-detail-11206574.html"
"近台視公司全新裝潢電梯華厦1萬1~2萬1","屋主直租近捷運有電梯隨時可遷入","分租套房","松山區","分租套房4.5坪7F/7F電梯大樓","15,000元/月","松山區八德路三段12巷","屋主:呂先生___2009年註冊591","0952-958-783","14","38","VIP","7月31日","https://rent.591.com.tw/rent-detail-11218866.html"
"八德路三段12巷51弄近小巨蛋敦化","",,"松山區-八德路三段12巷51弄3號","分租套房   |  5坪   |  樓層：頂樓加蓋/5","10,500 元/月","松山區-八德路三段12巷51弄3號","屋主劉小姐/2小時內更新/88人瀏覽","","屋主劉小姐/2小時內更新/88人瀏覽","屋主劉小姐/2小時內更新/88人瀏覽","VIP","屋主劉小姐/2小時內更新/88人瀏覽","https://rent.591.com.tw/rent-detail-11296977.html"
"生活機能佳溫馨套房","屋主直租新上架隨時可遷入","分租套房","松山區","分租套房4.5坪2F/4F公寓","9,300元/月","松山區民權東路五段","屋主:張小姐___2014年註冊591","0988-503-252","23","29","VIP","4天","https://rent.591.com.tw/rent-detail-11281150.html"
"南京三民捷運站旁，一看就喜歡","屋主直租近捷運隨時可遷入","分租套房","松山區","分租套房6坪4F/11F電梯大樓","11,000元/月","松山區南京東路五段","屋主:李小姐___2021年註冊591","0963587979","18","26","VIP","8月9日","https://rent.591.com.tw/rent-detail-11264436.html"
"新東公園商套房，不能養寵物","隨時可遷入有陽台","分租套房","松山區","分租套房8坪3F/4F公寓","13,000元/月","松山區新東街20巷","仲介:詹小姐___經紀業:僑茂房屋仲介股份有限公司","0939-014-159","9","12","VIP","8月5日","https://rent.591.com.tw/rent-detail-11247806.html"
"民生東+敦北商圈","屋主直租近捷運隨時可遷入可開伙","分租套房","松山區","分租套房5坪4F/5F公寓","10,500元/月","松山區民生東路三段130巷","屋主:張先生___(仲介勿擾)2013年註冊591","0986-045-002","13","9","VIP","7月30日","https://rent.591.com.tw/rent-detail-11213542.html"
"小巨蛋11樓套房","屋主直租近捷運隨時可遷入可開伙","分租套房","松山區","分租套房9坪11F/12F電梯大樓","15,000元/月","松山區南京東路四段103號","屋主:張先生___(仲介勿擾)2010年註冊591","0975-191-954","18","54","VIP","7月27日","https://rent.591.com.tw/rent-detail-11199337.html"
"南京復興捷運站小巨蛋敦化國中微風南京","屋主直租近捷運隨時可遷入","分租套房","松山區","分租套房7.5坪2F/4F公寓","13,000元/月","松山區南京東路三段256巷","屋主:曾小姐___(仲介勿擾)2012年註冊591","0972-180-877","10","24","VIP","7月25日","https://rent.591.com.tw/rent-detail-11191447.html"
"瑞安溫馨大套房","屋主直租近捷運隨時可遷入有陽台","分租套房","大安區","分租套房6.7坪5F/5F公寓","12,500元/月","大安區瑞安街222巷","屋主:吳小姐___2010年註冊591","0921-190-550","13","25","VIP","8月3日","https://rent.591.com.tw/rent-detail-11233956.html"
"鄰近捷運/生活機能佳/鬧中取靜","屋主直租近捷運隨時可遷入","分租套房","大安區","分租套房5坪2F/4F公寓","11,000元/月","大安區臥龍街195巷","屋主:張小姐___(仲介勿擾)2021年註冊591","0986-851-077轉1504577","11","12","VIP","7月31日","https://rent.591.com.tw/rent-detail-11221204.html"
"臨近敦南金融街小套房","屋主直租近捷運有陽台","分租套房","大安區","分租套房6坪3F/4F公寓","13,500元/月","大安區四維路157號","屋主:林小姐___(仲介勿擾)2011年註冊591","0983-970-719","10","18","VIP","8月5日","https://rent.591.com.tw/rent-detail-11248120.html"
"仁愛林蔭圓環電梯亮麗套房二戶","屋主直租近捷運有電梯隨時可遷入可開伙有陽台","分租套房","大安區","分租套房6坪6F/7F電梯大樓","11,500元/月","大安區仁愛路四段345巷","屋主:王先生___(仲介勿擾)2008年註冊591","0933-448-635","20","33","VIP","7月18日","https://rent.591.com.tw/rent-detail-11160339.html"
"靠近松菸大巨蛋分租套房","屋主直租近捷運新上架有電梯隨時可遷入可開伙","分租套房","松山區","分租套房6坪3F/7F電梯大樓","11,000元/月","松山區光復南路45巷","屋主:林先生___(仲介勿擾)2021年註冊591","0988-891-195","18","37","VIP","2天","https://rent.591.com.tw/rent-detail-11289424.html"
"全新裝潢、捷運大安站、靜巷、採光佳","屋主直租近捷運隨時可遷入有陽台","分租套房","大安區","分租套房5.7坪4F/4F公寓","11,500元/月","大安區瑞安街120巷","屋主:易先生___(仲介勿擾)2013年註冊591","0937-836-017","8","14","VIP","8月9日","https://rent.591.com.tw/rent-detail-11263201.html"
"信義安和捷運站三分鐘.近世貿.全新套房","屋主直租近捷運隨時可遷入可短租","分租套房","大安區","分租套房7坪4F/4F公寓","12,000元/月","大安區文昌街","屋主:劉太太___(仲介勿擾)2009年註冊591","0932-179-726","14","27","VIP","7月29日","https://rent.591.com.tw/rent-detail-11209197.html"
"*光復北*小資族*溫馨電梯套房","近捷運隨時可遷入","分租套房","松山區","分租套房6坪1F/12F電梯大樓","10,000元/月","松山區光復北路","仲介:李小姐___經紀業:喜柿資產管理有限公司","0936-989-109","9","31","VIP","8月5日","https://rent.591.com.tw/rent-detail-11249365.html"
"套房出租鄰近通化街夜市","近捷運隨時可遷入","分租套房","大安區","分租套房5坪5F/5F公寓","9,600元/月","大安區通化街101巷","代理人:楊小姐___2010年註冊591","0906-987-889","10","12","VIP","7月23日","https://rent.591.com.tw/rent-detail-7299394.html"
"可短租台北忠孝復興套房:近北科大.北商","屋主直租近捷運有電梯隨時可遷入可短租","分租套房","大安區","分租套房7坪7F/14F電梯大樓","10,000元/月","大安區忠孝東路三段248巷","屋主:周小姐___(仲介勿擾)2009年註冊591","0925-529-838","18","41","VIP","7月20日","https://rent.591.com.tw/rent-detail-11169716.html"
"忠孝敦化捷運2分鐘獨立陽台洗衣機電梯套房","屋主直租近捷運有電梯隨時可遷入有陽台","分租套房","大安區","分租套房7坪4F/7F電梯大樓","13,800元/月","大安區忠孝東路四段223巷","屋主:吳太太___(仲介勿擾)2008年註冊591","0939-139-129","10","9","VIP","7月23日","https://rent.591.com.tw/rent-detail-11183574.html"
"敦南捷運林蔭靜巷大小套雅房3戶","屋主直租近捷運新上架拎包入住隨時可遷入可開伙","分租套房","大安區","分租套房9坪4F/4F公寓","12,500元/月","大安區敦化南路100巷","屋主:王先生___2008年註冊591","0933-448-635","24","41","VIP","2天","https://rent.591.com.tw/rent-detail-11289140.html"
"師大路精美小套房含衛浴(無炊)","屋主直租近捷運隨時可遷入","分租套房","大安區","分租套房4坪3F/5F公寓","10,500元/月","大安區師大路117巷","屋主:瞿小姐___(仲介勿擾)2011年註冊591","0986-851-077轉1506107","16","38","VIP","8月5日","https://rent.591.com.tw/rent-detail-11246902.html"
"SOGO商圈/北科大/優質地段/視野明亮","屋主直租近捷運有電梯隨時可遷入可開伙有陽台","分租套房","大安區","分租套房6坪12F/14F電梯大樓","13,000元/月","大安區忠孝東路三段","屋主:王小姐___(仲介勿擾)2021年註冊591","0928-613-298","18","25","VIP","7月25日","https://rent.591.com.tw/rent-detail-11189926.html"
"國父紀念館全新裝潢乾濕分離、獨立陽台套房","屋主直租近捷運拎包入住有電梯隨時可遷入可開伙","分租套房","松山區","分租套房3.5坪2F/7F電梯大樓","14,800元/月","松山區市民大道四段","屋主:施先生___(仲介勿擾)2011年註冊591","0986-851-077轉1493122","17","47","VIP","6月18日","https://rent.591.com.tw/rent-detail-9974176.html"
"近捷運美裝潢採光套房","近捷運新上架隨時可遷入","分租套房","大安區","分租套房10坪2F/4F公寓","9,800元/月","大安區泰順街50巷36號","仲介:蔡先生___經紀業:永康地產開發有限公司","0922-234-671","41","125","VIP","2天","https://rent.591.com.tw/rent-detail-11289134.html"
"中正紀念堂旁高CP套房，划算選擇不看可惜","屋主直租近捷運隨時可遷入可開伙可短租","分租套房","大安區","分租套房6坪5F/5F公寓","8,500元/月","大安區信義路二段44巷","屋主:周先生___(仲介勿擾)2016年註冊591","0920-039-032","28","92","VIP","7月25日","https://rent.591.com.tw/rent-detail-11191808.html"
"減輕疫情負擔、首3個月/月租金8折","屋主直租隨時可遷入有陽台","分租套房","松山區","分租套房7坪4F/4F公寓","11,000元/月","松山區撫遠街389巷","屋主:潘先生___(仲介勿擾)2013年註冊591","0966-386-038","17","29","VIP","6天","https://rent.591.com.tw/rent-detail-11270993.html"
"捷運南京三民站附近明亮套房","屋主直租近捷運新上架隨時可遷入有陽台","分租套房","松山區","分租套房7坪5F/5F公寓","11,500元/月","松山區南京東路五段291巷","屋主:余小姐___(仲介勿擾)2007年註冊591","0920-140-362","25","79","VIP","2天","https://rent.591.com.tw/rent-detail-11291881.html"
"師大路分租套房","屋主直租近捷運隨時可遷入","分租套房","大安區","分租套房8坪3F/5F公寓","9,000元/月","大安區雲和街72巷","屋主:江先生___(仲介勿擾)2018年註冊591","0928-503-675","29","58","VIP","6天","https://rent.591.com.tw/rent-detail-10382747.html"
"近捷運.101安靜優值套房(新裝璜)","屋主直租近捷運隨時可遷入有陽台","分租套房","大安區","分租套房8坪1F/4F透天厝","10,000元/月","大安區通化街39巷","屋主:簡小姐___(仲介勿擾)2008年註冊591","0926-246-637","18","80","VIP","7月28日","https://rent.591.com.tw/rent-detail-11206574.html"
"近台視公司全新裝潢電梯華厦1萬1~2萬1","屋主直租近捷運有電梯隨時可遷入","分租套房","松山區","分租套房4.5坪7F/7F電梯大樓","15,000元/月","松山區八德路三段12巷","屋主:呂先生___2009年註冊591","0952-958-783","14","38","VIP","7月31日","https://rent.591.com.tw/rent-detail-11218866.html"
